id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details
"1825670310483402968","GardenEnjoyer","mid-sized garden gentleman 🔻🪂🇵🇸","Anarchists continue to be deeply unserious people","""2024-08-19T23:04:55.000Z""","null","null","https://x.com/GardenEnjoyer/status/1825670310483402968","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2327592480"",""profile_name"":""Ford Fischer"",""url"":""https://x.com/FordFischer""}]",10,7,873,27312,"","null",579,"Garden Enjoyer| Historian of Interracial Unionism and Southern Proletarianisation | The Cause of Labour is Hope for the world|",23623,"https://pbs.twimg.com/profile_images/1833186284484874240/0-63PRNN_normal.jpg",560,false,2,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1782660543125561811","ashanddoodles","☽ ash ☾","dewdrop #thebandghost #namelessghoul #art","""2024-04-23T06:39:28.000Z""","[""https://pbs.twimg.com/media/GL1IURVbsAASkPG.jpg"",""https://pbs.twimg.com/media/GL1IUQDaoAAlWXC.jpg"",""https://pbs.twimg.com/media/GL1IUNfboAAp3ck.jpg""]","null","https://x.com/ashanddoodles/status/1782660543125561811","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",9,73,298,3414,"","[""thebandghost"",""namelessghoul"",""art""]",742,"☽ -16 DNF 𖤐 artist/cosplayer 𖤐 nsfw/priv @swissarmykn1f3 𖤐 10.31.23 𖤐 @torturedwriting ☾",39383,"https://pbs.twimg.com/profile_images/1834778464555352064/LeiDTKmO_normal.jpg",777,false,4,16,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1720939724083245385","LarryBoorstein","Laurence (Larry) Boorstein","IDF leaders, officers and members should be charged with war crimes, crimes against humanity and genocide in International Criminal Court in The Hague and sentenced to the maximum allowed for their evil and barbaric actions against Palestinians.","""2023-11-04T23:02:58.000Z""","null","null","https://x.com/LarryBoorstein/status/1720939724083245385","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""45901207"",""profile_name"":""David Sheen"",""url"":""https://x.com/davidsheen""}]",50,438,2886,75643,"","null",9548,"Project Management Professional PMP® Certified Scrum Master CSM® Scrum Master Certified SMC™ MBA Finance CE Civil Engineering–Projects in 18 states 29 countries",315620,"https://pbs.twimg.com/profile_images/1115391288201875456/iuDRb6tK_normal.png",942,false,11,21,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1783985680785330504","uoregon","University of Oregon","New research by a University of Oregon student and professor finds that the NCAA football transfer portal can help some teams but not others, depending on the position a transferring student plays. https:// around.uoregon.edu/content/ncaa-f ootball-transfer-portal-shows-mixed-results-teams?utm_source=X&utm_medium=social …","""2024-04-26T22:25:05.000Z""","[""https://pbs.twimg.com/media/GMH9gWvWYAAMLSZ.jpg""]","null","https://x.com/uoregon/status/1783985680785330504","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",2,2,21,4758,"https://around.uoregon.edu/content/ncaa-football-transfer-portal-shows-mixed-results-teams?utm_source=X&utm_medium=social","null",153184,"Oregon's flagship research university tucked into the scenic Willamette Valley. 💚💛 #UOregon #GoDucks",24667,"https://pbs.twimg.com/profile_images/1494452643510427648/wcMB4Tm0_normal.jpg",8125,false,3,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1789634257050353911","Hortres","Horticulture Research","New A-to-K base editor (AKBE) systems revolutionize plant genome editing, enabling efficient and heritable A-to-T/C conversions for enhanced crop breeding. #GenomeEditing #CropImprovement #PlantBiotech @OxfordJournals Details: https:// doi.org/10.1093/hr/uha d250 …","""2024-05-12T12:30:31.000Z""","[""https://pbs.twimg.com/media/GNYO3UkaUAASboT.jpg""]","null","https://x.com/Hortres/status/1789634257050353911","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""41569866"",""profile_name"":""Oxford Journals"",""url"":""https://x.com/OxfordJournals""}]",0,8,30,2916,"https://doi.org/10.1093/hr/uhad250","[""GenomeEditing"",""CropImprovement"",""PlantBiotech""]",3548,"Horticulture Research is an open access international journal devoted to publishing original research results and reviews on the best research in the field.",2780,"https://pbs.twimg.com/profile_images/1508743865733292032/2g4V_go7_normal.jpg",3336,false,0,8,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1788378352174449008","KyotoPrize","Kyoto Prize 京都賞","Video of the 2023 Kyoto Prize Commemorative Lecture is Now Available! →Watch the video “My Journey Through Physics and Mathematics” by Elliott H. Lieb (2023 Kyoto Prize Laureates in Basic Sciences)","""2024-05-09T01:20:00.000Z""","null","null","https://x.com/KyotoPrize/status/1788378352174449008","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",5,45,449,933703,"https://youtu.be/kwn8ySt0vH8","null",924,"稲盛財団（@InamoriNews）の「京都賞」公式アカウント。",1652,"https://pbs.twimg.com/profile_images/937507508779806720/7H-ed1UK_normal.jpg",62,false,2,93,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1781833330939289791","ohmakeda","m","i just love my uncle’s instagram. he got no followers yet it’s so consistently cute","""2024-04-20T23:52:25.000Z""","[""https://pbs.twimg.com/media/GLpX-JBXYAAU60x.jpg""]","null","https://x.com/ohmakeda/status/1781833330939289791","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",65,1315,29481,820104,"","null",7070,"🇨🇩🇵🇸",92956,"https://pbs.twimg.com/profile_images/1482911933917450244/DXj_iIjO_normal.jpg",3036,false,151,759,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1737499640151658579","gofetchgretch","Auntie Nikki is a Virgo💛 🐝","Early morning errands left this little guy exhausted","""2023-12-20T15:46:10.000Z""","[""https://pbs.twimg.com/media/GBzWtnlbEAIRCq7.jpg""]","null","https://x.com/gofetchgretch/status/1737499640151658579","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",47,18,466,4951,"","null",6497,"Mom, oma,wife, pit bull advocate, occasional shit talker, Gen X, book lover gofundme link here https://t.co/694n7WCCyv",37884,"https://pbs.twimg.com/profile_images/1566462309597229056/YPF-Vio-_normal.jpg",2925,false,2,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1771278427158454400","notchrisvolpe","chris cross big apple sauce 🍎🗽🍕🥯","I need everyone to know that gym memberships (including luxury ones with spas) in NYS are legally capped at a maximum of $3,600 a year, so if Equinox is charging you more than that I’m happy to help you get a cheaper price","""2024-03-22T20:51:00.000Z""","[""https://pbs.twimg.com/media/GJTYVz6WsAAF_OP.jpg""]","null","https://x.com/notchrisvolpe/status/1771278427158454400","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",10,42,303,40948,"","null",3147,"Born & raised in Queens, NY.",15973,"https://pbs.twimg.com/profile_images/1803632739309998081/H3QQkE_B_normal.jpg",1045,false,9,67,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1775218980040458481","Harvey_Sp","Harvey Birdman","What’s concerning more than the comments is the 100s of positive or humorous reactions. Truly despicable.","""2024-04-02T17:49:21.000Z""","null","null","https://x.com/Harvey_Sp/status/1775218980040458481","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1604139215406727170"",""profile_name"":""Censored Men"",""url"":""https://x.com/CensoredMen""}]",5,4,266,20090,"","null",810,"Genocide: “The deliberate killing of a large number of people from a particular nation or ethnic group with the aim of destroying that nation or group.”",8546,"https://pbs.twimg.com/profile_images/1723134190420475904/d8PQUrdm_normal.jpg",3401,false,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1817674728292942082","maeziess","livy ➛ twitchcon SD ✩","twitter ate this one up what selfie was your magnum opus?","""2024-07-28T21:33:20.000Z""","[""https://pbs.twimg.com/media/GTmtiBsbUAA8Yxk.jpg""]","null","https://x.com/maeziess/status/1817674728292942082","{""data_posted"":null,""description"":""what selfie was your magnum opus?"",""photos"":null,""post_id"":""1817520896631800303"",""profile_id"":""SaiB0i"",""profile_name"":""sai | simon"",""url"":""https://x.com/SaiB0i/status/1817520896631800303"",""videos"":null}","null",3,1,76,3460,"","null",315,"23 | she/her | 🍉❤️ | 🖤@ilyKibbs 🥀 ⋆♱✮♱⋆",2966,"https://pbs.twimg.com/profile_images/1819190648483860480/6qD4M3Xx_normal.jpg",363,false,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1723209239848772076","mda524360","Md. Abdullah","Fully Funded Graduate Scholarship Opportunities are available at Auburn University, Montgomery with Relocation Allowance and Monthly Stipend Apply for Free Also Automatic scholarship consideration upto $40,000 SAT & IELTS WAIVED","""2023-11-11T05:21:13.000Z""","[""https://pbs.twimg.com/media/F-oRq8ObMAArYyY.jpg""]","null","https://x.com/mda524360/status/1723209239848772076","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",9,155,398,104148,"","null",23186,"Indian, Humanist aspiring researcher. Inspiring  to unlock their full potential, achieve greatness, & embrace positive change 🌺

74K+ followers on LinkedIn.",29074,"https://pbs.twimg.com/profile_images/1830628039111462912/ovvGaYT6_normal.jpg",12172,false,3,502,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1768699526058013124","hebagowayed","Heba Gowayed هبة جويد","UPDATE: Macklemore said he pulled out earlier in the week (even though they only took him off their page today). WOW. WHAT IS HAPPENING","""2024-03-15T18:03:22.000Z""","[""https://pbs.twimg.com/media/GIuuzM5WwAA8xOr.png""]","null","https://x.com/hebagowayed/status/1768699526058013124","{""data_posted"":null,""description"":""WHAT IS HAPPENING https://t.co/OrXg3vx11g"",""photos"":[""https://pbs.twimg.com/media/GIlaGOjXwAAlg8p.jpg""],""post_id"":""1768043394415137271"",""profile_id"":""hebagowayed"",""profile_name"":""Heba Gowayed هبة جويد"",""url"":""https://x.com/hebagowayed/status/1768043394415137271"",""videos"":null}","null",13,336,2035,302996,"","null",29843,"Sociology Prof @CUNY. Maker of resistance humus. Author of REFUGE https://t.co/JzvlnLTZ8Z. Now writing on the violence & COST OF BORDERS. she/هي",23209,"https://pbs.twimg.com/profile_images/1580738818780676097/gY3QObJN_normal.jpg",4829,false,24,181,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1718929979180736698","AlnaouqA","Ahmed Alnaouq","The Israeli TV is saying that they killed 7546 “terrorists”. I happen to know 14 of these terrorists. These are my nieces and nephews whose age range between 1 to 13 years.","""2023-10-30T09:56:57.000Z""","[""https://pbs.twimg.com/media/F9rdtHIXAAALSr4.jpg""]","null","https://x.com/AlnaouqA/status/1718929979180736698","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",950,30947,64534,4294304,"","null",90801,"Palestinian journalist based in London. Co-founder of We Are Not Numbers. I will keep my 23+ family members’ memory alive.",2426,"https://pbs.twimg.com/profile_images/1471097824985104386/uoP5ili9_normal.jpg",1649,false,1181,1568,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1758301001889493358","Andreafreedom76","Andrea Shaffer, Employment/Labor Law","Judge Jeannine Analysis on DA Fani Willis Testmony She literally was out of control and thought this was her show. Judge Jeannine said no judge I ever worked with would have allowed Fani Willis' behavior. DA Willis displayed a hostile temperament, was combative, and gratuitous. Willis literally took five trips with Wade in six months time. Who takes cash to Belize? One has to question who is running the DA's office? DA Willis should worry about the reputation of her office.","""2024-02-16T01:23:21.000Z""","null","[""https://video.twimg.com/amplify_video/1758298465996615680/vid/avc1/1280x720/qL3Q_ThvgJzxrwdD.mp4?tag=14""]","https://x.com/Andreafreedom76/status/1758301001889493358","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",185,328,849,61795,"","null",16393,"American Constitutionalist, equality of opportunity, equal application of law, limited government, Pro-life, peace, limited foreign intervention",38584,"https://pbs.twimg.com/profile_images/1790787200646352896/U0dvIeiv_normal.jpg",3208,false,22,48,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1739101963063861351","AotearoaLib","ALL","Sharing a message from Palestinian Christians in Bethlehem, the birthplace of Christ. “Gaza was hell before October 7th, and the world was silent. Should we be surprised by their silence now?” Rev. Dr. @MuntherIsaac , 23 December 2023, Bethlehem","""2023-12-25T01:53:13.000Z""","null","[""https://video.twimg.com/ext_tw_video/1739101780389318656/pu/vid/avc1/720x1280/5pcSO140NFdESKKj.mp4?tag=12""]","https://x.com/AotearoaLib/status/1739101963063861351","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""509939254"",""profile_name"":""Munther Isaac منذر اسحق"",""url"":""https://x.com/MuntherIsaac""}]",15,79,150,11507,"","null",4057,"Aotearoa Liberation League 🌳 project by Samah and Pere Huriwai-Seger 🇵🇸",7118,"https://pbs.twimg.com/profile_images/1433577439351881734/XHrj6M18_normal.jpg",1705,false,12,8,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1727230985828540658","demi_farm","Demi Farms","This is how the real pharmacy should look like. Like and retweet if you agree","""2023-11-22T07:42:12.000Z""","[""https://pbs.twimg.com/media/F_hbPs9XcAA48Zh.jpg""]","null","https://x.com/demi_farm/status/1727230985828540658","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",16,248,803,35732,"","null",65564,"We are here to share valuable insights, technologies and ideas on new ways of farming to feed the world's increasing population.#farming #agriculture #gardening",16690,"https://pbs.twimg.com/profile_images/1746414477057142784/PzrwddFz_normal.jpg",16724,false,8,17,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1518233192272125952","JaydenBonsu","Jayden Bonsu ♠️🃏","Had a great time in Athens ! #GoDawgs","""2022-04-24T14:19:35.000Z""","[""https://pbs.twimg.com/media/FRHZCnUXoAMpcKL.jpg"",""https://pbs.twimg.com/media/FRHZCnKXwAA_D_X.jpg""]","null","https://x.com/JaydenBonsu/status/1518233192272125952","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",8,18,321,"","","[""GoDawgs""]",6483,"🌎 Forever Grateful @ohiostatefb",298,"https://pbs.twimg.com/profile_images/1671349380782120962/4zuDTnfM_normal.jpg",369,false,4,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1806357158335779036","insikt24","insikt24","M-topp: Miljontals människor måste utvisas från Västvärlden • Vill se ett omfattande återvandringsprogram där medborgarskap återkallas Läs hela artikeln här:","""2024-06-27T16:01:21.000Z""","null","null","https://x.com/insikt24/status/1806357158335779036","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",31,103,522,10212,"https://insikt24.se/m-topp-miljontals-manniskor-maste-utvisas-fran-vastvarlden/","null",10486,"Vi granskar vänsterextremister, islamister, brottslingar, politiker och andra makthavare | Prenumerera och stöd oss genom att swisha 350 kr till 123 524 6871",2844,"https://pbs.twimg.com/profile_images/1718646376299364352/RrSqLb_5_normal.jpg",5163,false,8,4,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1783972399945302367","ChilllOnBee","bee","two tvs next to each other on hawkins GEEGEE","""2024-04-26T21:32:19.000Z""","[""https://pbs.twimg.com/media/GMHxYaMXYAA04Em.jpg""]","null","https://x.com/ChilllOnBee/status/1783972399945302367","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",4,16,479,12702,"","null",1102,"chillin :p",9640,"https://pbs.twimg.com/profile_images/1835382751156953088/Whi3kFA3_normal.jpg",1129,false,1,9,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1750197938884616475","mialva11","Miguel A. Valerio","Great fellowship opportunity in LA if you work on the early Caribbean https:// 1718.ucla.edu/research/fello wships/ …","""2024-01-24T16:44:40.000Z""","[""https://pbs.twimg.com/media/GEnztOsWQAA0L5Y.jpg""]","null","https://x.com/mialva11/status/1750197938884616475","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",2,101,169,13812,"https://www.1718.ucla.edu/research/fellowships/","null",4263,"Author of Sovereign Joy (@cambUP_History 22) https://t.co/1ecsgbcYzH May joy sustain us",7568,"https://pbs.twimg.com/profile_images/1436364353712934921/wWcoM-3F_normal.jpg",3227,false,2,20,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1795467279661985853","Whats_AI","Louis-François Bouchard 🎙🎥","I am super excited to finally announce that we ( @towards_AI ) released our first book: Building LLMs for Production. Put a dozen experts (graduates and industry) and 1.5 years of work, and that's what you get... ""...the most comprehensive textbook to date on building LLM applications, and helps learners understand everything from fundamentals to the simple-to-advanced building blocks of constructing LLM applications [...] - all essential topics in an AI Engineer's toolkit."" - @jerryjliu0 , CEO of @llama_index . One of the reasons I quit my PhD in AI was to build practical solutions that will help others in the real world and improve what exists. While I love the world of academia, when I first stepped into the startup world, it felt like I pretty much knew nothing all over again. I needed to understand the problems in the real-world application of AI and build solutions for it. Not just research but real models, real products, and real people using them. But here's the thing: grasping these challenges is merely the first step. For the ‘how’ part of it, you need to get into the code, the architecture, the models, the APIs, the deployments, the trials and errors, and the complex and wide varieties of frameworks - you don't have time to reinvent the wheel in a startup! So we've gathered everything we worked on and with in this 470-page book all about LLMs and how to work with them. Right now, this means working with @llama_index , @LangChainAI , @activeloopai and other of such amazing tools, but we believe the book still teaches concepts that will stay relevant for a long time even as LLMs get better, such as reducing hallucinations, teaching how to work and use them, some cool theory and tips and more. The only skill required for the book is some Python (or programming) knowledge. I'd love to hear what you think of the book: https:// amzn.to/4bqYU9b I also want to thank some of our amazing team at Towards AI that helped achieve this, including @AlaFalaki , @omar_solano1 , Pratik Shukla, @fabiochiusano , Rucha Bhide, @_LouiePeters , Denis Piffaretti, Vamsikrishna (Vamsi) Chemudupati, Mizanur Rahman and others... A big thanks to some of our reviewers and my friends for the support, @KenJee_DS , @nonmayorpete , Greg Coquillo, Shashank Kalanithi, @SerranoAcademy , @jerpint , Rafid Al-Humaimidi, Sander Schulhoff, @Coffee_and_NLP , Shaw Talebi, @ahmed_moubtahij , @AICoffeeBreak , @hellotinah , Jack Blandin, Davide Coccomini... Lastly, thank you, @NickSinghTech , for all the tips and help with the book process and everything related to it. ""Building LLMs for Production: Enhancing LLM Abilities and Reliability with Prompting, Fine-Tuning, and RAG"" is now available on Amazon: https:// amzn.to/4bqYU9b We are also on Goodreads with the same name. If you want to support us for free, give a review there. :)","""2024-05-28T14:48:52.000Z""","null","null","https://x.com/Whats_AI/status/1795467279661985853","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1115985999178420224"",""profile_name"":""Towards AI"",""url"":""https://x.com/towards_AI""}]",12,70,371,50356,"https://twitter.com/Whats_AI/status/1795467279661985853/photo/1","null",8190,"Making AI accessible on YouTube, Substack. Co-founder @towards_ai @hlr_newsletter. Ex-Ph.D. student @Mila_Quebec @polymtl.",5541,"https://pbs.twimg.com/profile_images/1381008306647498752/nwdkkQdl_normal.jpg",6062,false,4,368,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1802088212405350583","ManPalestine","MANPalestine Action","Police beat Manchester protesters for opposing the Gaza genocide and demanding the freedom of Palestinian political prisoners @_YFFP_","""2024-06-15T21:18:05.000Z""","null","[""https://video.twimg.com/ext_tw_video/1802087853205176321/pu/vid/avc1/480x848/0_qPif3yv3a2zZPG.mp4?tag=12""]","https://x.com/ManPalestine/status/1802088212405350583","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1586457720818995201"",""profile_name"":""Youth Front For Palestine"",""url"":""https://x.com/_YFFP_""}]",561,1367,1760,178714,"","null",14312,"A network of people in Manchester taking creative action against Israeli apartheid through BDS & other participatory Palestine solidarity work",9151,"https://pbs.twimg.com/profile_images/513405315874693120/2aDADD4a_normal.jpeg",1524,false,237,93,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1774912949469282767","SamTLevin","Sam Levin","After deputy says ""stop,"" at least 4 more gunshots are heard. Savannah's uncle: “You can tell he was really trying to save her, so it’s just unfortunate there was some kind of miscommunication. He clearly knew it was Savannah, so what is the difference between him + the others?”","""2024-04-01T21:33:18.000Z""","[""https://pbs.twimg.com/media/GKHB4sEbwAAsD_d.png""]","null","https://x.com/SamTLevin/status/1774912949469282767","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""36550187"",""profile_name"":""Joey Scott"",""url"":""https://x.com/joeyneverjoe""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""87818409"",""profile_name"":""The Guardian"",""url"":""https://x.com/guardian""}]",4,205,2184,143663,"","null",20825,"@Guardian senior reporter. sam.levin@theguardian.com. he/him",10919,"https://pbs.twimg.com/profile_images/1279674179474743297/4_2cCNbd_normal.jpg",5364,false,13,29,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1780710382837039200","hootsuite","Hootsuite 🦉","Busy social marketers need effective analytics tools to focus their efforts. Here are the best options for 2024.","""2024-04-17T21:30:13.000Z""","null","null","https://x.com/hootsuite/status/1780710382837039200","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",1,6,16,9342,"https://ow.ly/hGwo50Rgq0n","null",7141688,"Social media tools, tips, news, and a shoulder to cry on for social pros since 2008. Support: @Hootsuite_Help",81101,"https://pbs.twimg.com/profile_images/1802813705543090176/0izxPO62_normal.png",1366295,false,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1718368264462479427","GerardDalbon","Gerard","Brooklyn stands with Palestine","""2023-10-28T20:44:54.000Z""","null","[""https://video.twimg.com/ext_tw_video/1718368105808732160/pu/vid/avc1/540x960/KCMll9ez1ha0HBOI.mp4?tag=12""]","https://x.com/GerardDalbon/status/1718368264462479427","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",21,1240,5946,187539,"","null",5534,"@DSAEmerge/@nycDSAantiwar/@DSA_Intl_Comm
weaponized immigrant, illustrator, organizer",33424,"https://pbs.twimg.com/profile_images/1574608083703238658/oSzPWxnq_normal.jpg",4010,false,14,49,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1737215225118503185","weareronin47","Ted Cruz Called The FBI on me","Christmas is getting better and better this year.","""2023-12-19T20:56:00.000Z""","[""https://pbs.twimg.com/media/GBvUCaVXYAACjk2.jpg""]","null","https://x.com/weareronin47/status/1737215225118503185","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",16,43,219,3639,"","null",7058,"Let's get weird. #LGBTQ+ #Veteran #Sober FUCK #SWERFS #TERFS #Security Research #Shitbag he/him/y'all's https://t.co/cDx8njkxu4",36710,"https://pbs.twimg.com/profile_images/1437447607706660868/YDOt2WgR_normal.jpg",7564,false,10,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
